X,Y,OBJECTID_1,OBJECTID,COD_SIG,MORADA,DESIGNACAO,ANO,ESTADO,TIPOLOGIA,ID_TIPO,GlobalID,Shape__Area,Shape__Length
-9.14524010588503,38.7178510857764,40,49,4501206001,"Praça da Alegria, Jardim Alfredo Keil",Jardim Alfredo Keil / Jardim da Alegria,0, , ,5,2351d0c8-f15b-44df-8b19-2df4c95750df,5023.51953125,265.803601297955
-9.16011401215616,38.7130423908745,41,50,1700602001,"Praça da Estrela, Jardim Cinco de Outubro",Jardim Cinco de Outubro - Jardim da Burra,0, , ,5,51e42009-80c1-4dbf-8a14-568327ff0eb1,2924.634765625,283.591936622363
-9.15908395093799,38.7145633180927,42,51,1702301001,"Praça da Estrela, Jardim Guerra Junqueiro",Jardim Guerra Junqueiro - Jardim da Estrela,0, , ,5,ce23cedd-26a0-4f66-86d4-9e4056db680f,77148.0478515625,1189.45441853458
-9.15162992824974,38.7150523748021,43,52,2201601001,"Praça das Flores, Jardim Fialho de Almeida",Jardim Fialho de Almeida,0, , ,5,90c34e4a-8026-42bd-bcef-9f60ab64a778,2351.1357421875,196.199567249431
-9.1373020082341,38.7406846980322,44,53,4302602001,"Praça de Londres, Jardim da Praça de Londres",Jardim da Praça de Londres,2013,requalificado, ,5,b76ff2b4-981c-414c-a057-b5b1b316192b,4146.4306640625,444.396657320922
-9.20600214188697,38.6960149336825,45,54,3200617001,"Praça do Império, Jardim da Praça do Império",Jardim da Praça do Império,0, , ,5,d5db2848-6575-4f38-a451-15a2666c9c0a,44343.8857421875,842.923982592742
-9.21363995487676,38.6966371887595,46,55,320250,"Rua Vila Correia, Viveiro da Quinta de Vila Correia",Viveiro da Quinta de Vila Correia,0, , ,5,daff40c4-db50-4b83-abec-cb45f8622409,19418.1591796875,881.037875762622
-9.16493265130716,38.7361480625286,47,56,100080,"Rua de Campolide, Jardim Amnistia Internacional",Corredor Verde de Monsanto: Jardim Amnistia Internacional - Jardins de Campolide,2012,requalificado,Espaços Verdes Urbanos,5,190ba112-db91-4719-bc62-cd2733cbbcec,53876.84765625,1283.04050411027
-9.15739427870312,38.7581423805489,48,57,090090,"Campo Grande, Palácio Pimenta",Palácio Pimenta - Museu da Cidade,0, , ,5,01d4b2e1-4505-4d8c-b9ed-ce6e0fa0ec89,25395.8139648438,705.04287967098
-9.17592985416258,38.7294159275233,49,24,100190,"Rua Padre Domingos Maurício dos Santos, Parque da Pedra",PFM: Parque da Pedra,0, , ,5,cce50dfe-8f2e-4b98-8315-1d2d785bb000,233865.4375,2792.88824513504
-9.12151272653355,38.7545750294948,50,160,212890,Rua Luis Cristino da Silva,Parque Urbano do Vale Chelas,2013,novo,Espaços Verdes Centrais,5,8bf33e08-e8e5-485c-9525-3589c2ca2705,257345.893066406,4233.50475497284
-9.14319328150994,38.7862496971721,51,26,1301903027,"Campo das Amoreiras(antigo Largo da Charneca), 94 (Jardim)",Jardim da Quinta Alegre - Campo das Amoreiras,0, , ,5,b02f5628-1045-4405-9c5d-e2351027b1ca,49593.0473632813,1159.42339777305
-9.11299210428139,38.7636281670181,52,30,3310801100,"Rua Cidade de Lobito, Jardim do Palácio do Contador-Mor",Jardim do Palácio do Contador-Mor,0, , ,5,65ef27f6-2a76-4802-b8c3-88c33024db18,8766.466796875,420.799896988203
-9.14184586661275,38.7194187316607,53,31,4501101100,"Rua Júlio de Andrade, Jardim do Torel",Jardim do Torel,0,requalificado, ,5,b3fea89d-8146-4670-8746-138720ac4ff2,5225.91943359375,591.024238280091
-9.188080110673,38.7030316956917,54,32,0202901100,"Rua Jau, Jardim do Palácio Valle Flor",Jardim do Palácio Valle Flor,0, , ,5,d5a72985-581b-4118-859b-92cb4d6cb888,17078.4477539063,535.695632281249
-9.18372794827532,38.7610483627738,55,33,1103003001,"Largo da Luz, Jardim da Luz",Jardim da Luz / Parque Teixeira Rebelo,2013,requalificado,Espaços Verdes Vizinhança,5,a3e0f4f2-89bc-4932-9e9d-3196d6f98138,12953.4838867188,476.136115178933
-9.21831690284366,38.7009971783212,56,34,3202103100,"Praça de Goa, Jardim da Praça de Goa",Jardim da Praça de Goa,0, , ,5,c7a3f3e5-0f48-4771-a72d-81d4e96a23b9,5082.64306640625,278.391590600054
-9.15642700827843,38.758065830995,57,58,090091,"Campo Grande, Jardim Bordallo Pinheiro",Palácio Pimenta - Jardim de Bucho - Jardim Bordallo Pinheiro - Museu da Cidade,0, , ,5,3964b643-60f4-4df4-ba59-8e31df23873d,4146.79638671875,263.119916181977
-9.18821172308378,38.7125057992544,58,59,0202631071,"Calçada da Tapada, Parque da Tapada da Ajuda",PFM: Parque da Tapada da Ajuda,0, , ,5,a7fdb7b8-1aa2-406f-9ebe-c72fb80849e8,1659196.17480469,6593.80827972525
-9.20194388811499,38.6994309193298,59,60,3202701080,"Calçada do Galvão, Jardim do Museu Agrícola Tropical",Jardim do Museu Agrícola Tropical / Jardim do Ultramar,0, , ,5,0a11594b-1c17-4618-b45e-8b7d6ba29253,108652.501464844,1552.0243047306
-9.18650342232124,38.7192070316886,60,61,0202629012,"Estrada do Alvito, Parque Recreativo do Alvito",PFM: Parque Recreativo do Alvito,0, , ,5,a5ca5c62-c8fc-4ecc-a13a-2a3ca9541816,103392.486816406,1512.4433524857
-9.18422894877632,38.7392308284358,61,62,0805522001,"Estrada do Barcal, Espaço Biodiversidade",PFM: Espaço Biodiversidade - LX CRAS - Fito-ETAR,0, , ,5,842d7758-134c-473e-8c43-1fcb710a65de,259562.741210938,2270.79862141817
-9.16697979728805,38.7758329505444,62,63,1804410001,"Estrada do Lumiar, 2-12 (Parque Monteiro-Mor)",Parque do Monteiro-Mor / Quinta do Marquês de Angeja,0, , ,5,afad3195-59f5-4e50-8e50-3d2d53d9b81a,187972.494628906,2055.3244926688
-9.20013501266129,38.719034503103,63,64,010970,"Estrada do Penedo, Centro Equestre",PFM: Centro Equestre - Centro Hípico de Montes Claros (Encosta do Penedo),0, , ,5,a1d55320-d58e-48c1-bbf5-fbffa7a1a3f6,10964.9448242188,470.244725137799
-9.14401244574923,38.7300836624079,64,71,4403702001,"Praça José Fontana, Jardim Henrique Lopes de Mendonça",Jardim Henrique Lopes de Mendonça,0,requalificado, ,5,e1aa5721-73fd-4cc3-a663-164d720f7603,7735.83935546875,431.289249720958
-9.16186376399779,38.7672033343618,65,72,180170,"Praça Rainha Santa, Praça Rainha Santa",Praça Rainha Santa,0, , ,5,7407e647-b652-4ee7-899a-b4d07ae03c70,2477.2265625,201.88407805311
-9.15363399075345,38.7138392203153,66,73,170070,"Praça de São Bento, Praça de São Bento",Praça de São Bento,0, , ,5,5024d539-a08c-48dd-8b6f-0b066f707d75,5646.259765625,364.509844456215
-9.18456604141928,38.7042222924574,67,74,0201102001,"Rua Filinto Elísio, Jardim Avelar Brotero",Jardim Avelar Brotero - Jardim do Alto de Santo Amaro,0,requalificado, ,5,6686686c-616f-47d7-a690-664cc8330c68,7116.34765625,326.530247304978
-9.17665672856297,38.7533182259412,68,75,390700,"Rua Francisco Baía, Rua Francisco Baía",Parque Bensaúde - Parque Urbano Quinta Bensaúde,2013,requalificado,Espaços Verdes Urbanos,5,a228ccc4-bf4f-457f-8511-0df8b5770b11,58901.3432617188,994.482383045878
-9.09318393468432,38.7614734411896,69,76,3308505100,"Alameda dos Oceanos, Jardins da Água",Jardins da Água - Parque das Nações,0, , ,5,9437b326-5cfb-45bd-8517-424c185d6bd6,6604.61376953125,511.354221326051
-9.09571938009555,38.7677909350908,70,78,331660,"Alameda dos Oceanos, Alameda dos Oceanos",Alameda dos Oceanos (Parque das Nações),0, , ,5,2088ddcd-cc11-420e-b6b4-f9af5e98e01f,60405.333984375,3514.35163699367
-9.0947913616268,38.7788372164486,71,79,3307901007,"Alameda dos Oceanos, Jardim dos Jacarandás",Jardim dos Jacarandás,0, , ,5,f3a22595-52d4-493d-9553-8dd3714d5b8c,810.25146484375,151.220516684287
-9.16643288085062,38.7266335292766,72,89,100820,"Calçada da Quintinha, Jardim do Aqueduto das Águas Livres",Jardim do Aqueduto das Águas Livres (Junto à Calçada da Quintinha),0, , ,5,ec26bbca-56be-4217-b0f9-750d4991d219,2218.8955078125,186.07080404718
-9.13369391087694,38.7131905648426,73,90,1200101001,"Castelo de São Jorge, Jardim do Castelo de São Jorge",Jardim do Castelo de São Jorge,0, , ,5,802fd55c-ce68-40ba-9ea9-f9671d0363c9,49618.4458007813,1702.35781737266
-9.19974598267853,38.755193668187,74,91,0800601001,"Estrada dos Arneiros, Eucaliptal de Benfica",Eucaliptal de Benfica,0, , ,5,c35d2269-e79d-40e9-aefd-b8f3102b363a,18570.3872070313,630.098813773515
-9.13032458963425,38.7114990748811,75,92,4700505032,"Largo de Santa Luzia, Jardim Júlio de Castilho",Jardim Júlio de Castilho,0, , ,5,1ce59bbe-39dd-4d7a-8188-84772b4d5edd,2585.33837890625,356.261548075652
-9.16925279483339,38.7136198635526,76,93,260030,"Praça São João Bosco, Jardim da Parada dos Prazeres",Jardim da Parada dos Prazeres - Praça São João Bosco,0, , ,5,72c2d59e-240e-44f7-b94a-262a5971df0a,10799.9995117188,637.074178733041
-9.19255602974161,38.7211615227369,77,94,0805532001,"Parque Florestal de Monsanto, Parque Florestal",PFM: Parque Florestal de Monsanto ,0, , ,5,c5498e48-0422-42f5-9a62-58531b5345ae,14995240.980957,57906.8493773403
-9.09814505988419,38.7599266518987,78,80,3308523100,"Alameda dos Oceanos, Jardim do Cabeço das Rolas",Jardim do Cabeço das Rolas - Parque das Nações,0, , ,5,062e2bc4-a043-486f-9cab-8e5e7c26f2c0,104575.742675781,1940.88937474555
-9.20908503198096,38.6935924246165,79,81,320880,Avenida de Brasília,Jardim do Japão,0, , ,5,6e9813a1-ec68-4c1d-a82d-617c7f89fd30,7158.6455078125,664.080353702411
-9.19324847187855,38.6961437440565,80,82,3202810100,"Avenida de Brasília, Jardim da Central Tejo",Jardim Central Tejo - Museu da Electricidade,0, , ,5,0e5c33b3-8b5b-40a9-86f4-f4165dc40ada,26375.494140625,3484.96442015583
-9.21567940125806,38.6927965022928,81,83,3202222001,"Avenida de Brasília, Jardim da Torre de Belém",Jardim da Torre de Belém,0, , ,5,e798c1d4-792f-456b-aef9-6ea10401750b,71459.3994140625,1258.43796589175
-9.17742588048416,38.7337367658159,82,84,0805533005,"Estrada da Serafina, Parque Recreativo do Alto da Serafina",PFM: Parque Recreativo do Alto da Serafina,0, , ,5,78bc739f-3939-4360-b041-29ebcabd910f,92046.8369140625,1335.81717008677
-9.21402168587397,38.701386982411,83,85,4001328100,"Jardim Ducla Soares, Jardim Ducla Soares",Jardim Ducla Soares,0, , ,5,8e2a5c3c-ae00-48f8-b398-124d484d5b8a,47301.7670898438,1780.94902020564
-9.12390673953641,38.7386748366054,84,95,0703104001,"Rua Professor Mira Fernandes, Jardim Tristão da Silva",Jardim Tristão da Silva,0, , ,5,4ac86e7d-f23c-44b4-8b97-c2ff8304b19e,3193.91552734375,399.963599025088
-9.18025673965623,38.739033957585,85,96,3906913026,"Largo São Domingos de Benfica, 1",PFM: Jardim do Palácio Marquês de Fronteira,0, , ,5,290be427-53a4-4dd7-aee6-23c96bb01475,107699.62890625,1317.87779093147
-9.14419226013436,38.7151451181093,86,97,1500701100,"Rua de São Pedro de Alcântara, Jardim António Nobre",Jardim de São Pedro de Alcântara / Jardim António Nobre,0,requalificado, ,5,acf57d9c-b682-411c-9f6c-80e3410d27be,11344.314453125,488.926354266582
-9.14131375165342,38.7190259237109,87,98,450030,"Rua Júlio de Andrade, Jardim Miradouro do Torel",Jardim Miradouro do Torel,0,requalificado, ,5,b4e134f3-cd18-48f0-aaf4-10d3a6544e48,4619.10302734375,395.871039499996
-9.15467557329071,38.7115076164823,88,99,1702601100,"Rua das Francesinhas, Jardim Lisboa Antiga",Jardim Lisboa Antiga,0,requalificado, ,5,af83ad54-78ba-48d4-8f35-7386bae8ef2f,9408.0126953125,403.685818803577
-9.11812873992753,38.7735059627108,89,102,330310,"Alameda da Encarnação, Praça de Santo Eugénio",Praça de Santo Eugénio,0, , ,5,c8420005-db1b-4479-bb3d-d9590b39600b,22603.3515625,1112.37679290782
-9.19868740018523,38.7084690038572,90,103,0101004100,"Alameda dos Pinheiros, Jardim das Damas",Jardim das Damas,0, , ,5,d7a359c6-4ec1-4749-a279-0e79e4c87d4e,10401.1748046875,738.823964634416
-9.16642820263593,38.7586588267306,91,104,1807311100,"Avenida Ventura Terra, Jardim Ventura Terra",Jardim Ventura Terra,0, , ,5,43854389-65a2-4550-803e-0469c376d121,4593.689453125,435.50396715804
-9.13759884553686,38.7434279252392,92,105,430040,"Jardim Fernando Pessa, Jardim Fernando Pessa",Jardim Fernando Pessa - Forum Lisboa,0, , ,5,0cb5414f-3579-45fd-9a88-b16d64ee4273,22661.41796875,1685.85527588564
-9.1362736945605,38.7449337402177,93,106,430100,"Praça Afrânio Peixoto, Praça Afrânio Peixoto",Praça Afrânio Peixoto,0, , ,5,18ce471d-2354-466f-8c64-257deb717db2,4426.92626953125,258.525751399301
-9.1384402667026,38.740989852998,94,65,430050,"Jardim Irmã Lúcia, Jardim Irmã Lúcia",Largo da Igreja de São João de Deus - Jardim Irmã Lúcia,0, , ,5,339b8824-68ae-49db-b96d-eee7b325b1ea,8417.58837890625,873.338510624133
-9.15885350624814,38.7225904155375,95,66,300170,"Rua das Amoreiras, Jardim do Recinto do Arco, às Amoreiras","Jardim do Recinto do Arco, às Amoreiras (EPAL)",0, , ,5,5674459e-f9ba-4d29-afbb-c5081ffc7810,30339.2529296875,714.459907296831
-9.14354617436527,38.7057227048384,96,67,4901024001,"Cais do Sodré, Jardim Roque Gameiro",Jardim Roque Gameiro,0, , ,5,16a7bcfb-b8ae-43e7-855c-7b2f76ba918f,1279.50634765625,149.822790320526
-9.1458762364759,38.7418481003963,97,68,2304406001,"Campo Pequeno, Jardim do Marquês de Marialva",Jardim do Marquês de Marialva  - Jardim do Campo Pequeno,0, , ,5,66abb493-a20e-4156-ad75-e488c1c4b4b9,20782.6352539063,1273.49433953731
-9.18267744293092,38.7465183781563,98,69,3905301020,"Estrada de Benfica, 368",Quinta do Beau -Séjour,0, , ,5,fc5f5285-4a2c-4699-bbdb-3c21de6e9055,12803.587890625,521.699278031176
-9.09296044825498,38.7620028874194,99,70,3308505101,"Passeio de Neptuno, Jardim das Ondas",Jardim das Ondas,0, , ,5,47867b32-8cc2-4d24-a120-22db7c239ce5,12926.6547851563,717.61211583958
-9.13490004025713,38.7244824681691,100,112,0602402001,"Avenida Almirante Reis, Jardim António Feijó",Jardim António Feijó - Jardins da Igreja dos Anjos,0, , ,5,b9769e84-92db-4708-a342-0fb9a02057b6,4843.50244140625,519.42535991702
-9.13419097360289,38.7395598125921,101,113,4301601200,"Avenida Almirante Reis, Jardim Praça João do Rio",Jardim Praça João do Rio,0, , ,5,f67d6e0b-df9c-4bc5-8566-4597c7ff59ee,5200.9150390625,296.769241558424
-9.11580016253185,38.7327642671748,102,114,0702105100,"Largo da Madre de Deus, Mata da Madre de Deus",Parque da Mata de Madre de Deus,2012,requalificado,Espaços Verdes Urbanos,5,3d726cf1-47db-4919-ab8c-7298f6806087,57148.0346679688,1612.42516971032
-9.17156357481912,38.7065242835999,103,115,2601903001,"Largo das Necessidades, Jardim Olavo Bilac",Jardim Olavo Bilac,0, , ,5,1bb4a87e-cf9e-47be-8301-df246b35cc04,5817.6064453125,408.599616864971
